
basis : 14, 39, 59
 [892]  dct:23.031250  a:23.140625  b:20.828125  c:23.031250   (2)    [14]:0.640994, [39]:-0.499833, [59]:0.110804
 [893]  dct:43.625000  a:43.625000  b:43.875000  c:43.156250   (3)    [14]:0.348205, [39]:-0.401855, [59]:0.320720
 [896]  dct:21.312500  a:21.312500  b:18.703125  c:20.250000   (2)    [14]:-0.182333, [39]:-0.850982, [59]:-0.590245
 [905]  dct:13.984375  a:13.984375  b:13.984375  c:13.984375   (0)    [14]:-0.045986, [39]:-0.024949, [59]:0.124583
 [909]  dct:70.375000  a:70.484375  b:70.468750  c:69.984375   (3)    [14]:-1.528444, [39]:-0.263719, [59]:0.630155
 [910]  dct:234.953125  a:229.421875  b:235.093750  c:234.250000   (1)    [14]:-1.314482, [39]:-0.261991, [59]:0.298888
 [911]  dct:147.500000  a:149.046875  b:147.625000  c:148.203125   (0)    [14]:-1.894401, [39]:0.329759, [59]:0.547602
 [912]  dct:139.171875  a:139.218750  b:136.750000  c:139.171875   (2)    [14]:-0.211139, [39]:-0.585865, [59]:0.073586
 [913]  dct:81.953125  a:81.953125  b:83.515625  c:81.953125   (0)    [14]:0.175513, [39]:0.956865, [59]:0.079921
 [914]  dct:117.687500  a:117.515625  b:114.828125  c:117.687500   (2)    [14]:-1.153933, [39]:-0.583206, [59]:-0.026456
 [915]  dct:115.046875  a:114.625000  b:114.593750  c:128.781250   (2)    [14]:-1.549841, [39]:-0.311771, [59]:-1.070495
 [916]  dct:118.687500  a:118.453125  b:117.671875  c:134.843750   (2)    [14]:0.483880, [39]:0.546899, [59]:-1.229085
 [917]  dct:99.984375  a:100.218750  b:96.437500  c:95.921875   (3)    [14]:0.612342, [39]:-0.471277, [59]:-0.642283
 [918]  dct:93.906250  a:92.281250  b:93.906250  c:94.000000   (1)    [14]:1.642789, [39]:-0.147457, [59]:0.369639
 [919]  dct:102.843750  a:102.765625  b:102.734375  c:106.984375   (2)    [14]:0.798414, [39]:0.505964, [59]:1.552588
 [920]  dct:62.562500  a:62.484375  b:68.062500  c:72.546875   (1)    [14]:-0.264519, [39]:1.046401, [59]:-0.751889
 [921]  dct:70.062500  a:67.796875  b:69.703125  c:66.093750   (3)    [14]:-1.427769, [39]:0.638010, [59]:0.642388
 [922]  dct:197.828125  a:197.828125  b:194.078125  c:197.828125   (2)    [14]:-0.048615, [39]:-1.762850, [59]:-0.096811
 [923]  dct:175.203125  a:176.953125  b:175.390625  c:175.156250   (3)    [14]:-1.363519, [39]:-0.661466, [59]:1.600649
 [924]  dct:119.609375  a:120.046875  b:119.359375  c:151.906250   (2)    [14]:0.541003, [39]:-0.291885, [59]:2.888610
 [925]  dct:174.078125  a:177.781250  b:183.265625  c:181.687500   (0)    [14]:-2.439093, [39]:-1.894973, [59]:1.534288
 [926]  dct:31.531250  a:31.531250  b:29.421875  c:31.531250   (2)    [14]:0.290166, [39]:-0.584147, [59]:0.099873
 [928]  dct:37.609375  a:37.468750  b:33.187500  c:40.875000   (2)    [14]:-0.267607, [39]:-0.902234, [59]:-0.425491
 [929]  dct:12.515625  a:12.546875  b:12.468750  c:12.515625   (2)    [14]:-0.346530, [39]:-0.261123, [59]:0.127820
 [941]  dct:123.593750  a:123.593750  b:123.593750  c:118.421875   (3)    [14]:0.364136, [39]:0.170015, [59]:-0.429844
 [942]  dct:26.875000  a:27.265625  b:24.843750  c:25.062500   (2)    [14]:0.856373, [39]:-0.698604, [59]:-0.270139
 [943]  dct:27.312500  a:27.312500  b:27.312500  c:27.250000   (3)    [14]:-0.089171, [39]:-0.021923, [59]:-0.145910
 [944]  dct:50.718750  a:49.171875  b:49.484375  c:50.390625   (1)    [14]:-0.976438, [39]:-0.470624, [59]:-0.214771
 [945]  dct:21.781250  a:21.781250  b:19.703125  c:19.250000   (3)    [14]:0.135126, [39]:-0.439060, [59]:-0.254045
 [946]  dct:39.171875  a:39.171875  b:39.250000  c:39.171875   (0)    [14]:0.095827, [39]:-0.229383, [59]:-0.055077
 [947]  dct:45.218750  a:45.218750  b:48.843750  c:47.984375   (0)    [14]:0.179540, [39]:1.220243, [59]:-0.287127
 [948]  dct:128.906250  a:129.484375  b:128.906250  c:146.187500   (0)    [14]:1.285324, [39]:-0.195666, [59]:-1.415771
 [949]  dct:67.859375  a:68.281250  b:67.859375  c:68.375000   (0)    [14]:0.641084, [39]:-0.019011, [59]:-0.193150
 [950]  dct:109.671875  a:109.671875  b:111.250000  c:106.687500   (3)    [14]:0.092810, [39]:-0.521038, [59]:0.698717
 [951]  dct:35.062500  a:35.062500  b:35.046875  c:33.390625   (3)    [14]:0.300695, [39]:0.293429, [59]:-0.416305
 [952]  dct:67.718750  a:67.578125  b:67.718750  c:66.187500   (3)    [14]:0.604751, [39]:0.038461, [59]:-0.259208
 [953]  dct:57.546875  a:57.640625  b:57.921875  c:69.375000   (0)    [14]:-0.526896, [39]:0.749628, [59]:-0.927040
 [954]  dct:54.171875  a:55.250000  b:54.171875  c:54.171875   (0)    [14]:-0.819921, [39]:-0.097120, [59]:0.146677
 [955]  dct:178.937500  a:195.109375  b:175.359375  c:178.015625   (2)    [14]:-4.623397, [39]:-1.508818, [59]:0.863336
 [956]  dct:56.015625  a:50.500000  b:56.984375  c:56.015625   (1)    [14]:-1.771098, [39]:-0.323770, [59]:0.109291
 [957]  dct:173.375000  a:173.375000  b:168.250000  c:169.609375   (2)    [14]:-0.115929, [39]:-1.258473, [59]:-0.658802
 [958]  dct:98.859375  a:104.375000  b:98.578125  c:97.859375   (3)    [14]:2.636279, [39]:-1.044331, [59]:0.338554
 [959]  dct:69.546875  a:69.203125  b:69.546875  c:69.593750   (1)    [14]:-1.363077, [39]:-0.301693, [59]:0.657624
 [960]  dct:38.843750  a:37.500000  b:32.968750  c:35.609375   (2)    [14]:-0.764221, [39]:-0.874264, [59]:-0.604799
 [969]  dct:29.921875  a:29.921875  b:29.921875  c:29.937500   (0)    [14]:0.023038, [39]:-0.180921, [59]:0.221972
 [970]  dct:58.296875  a:54.796875  b:57.843750  c:58.296875   (1)    [14]:1.514357, [39]:0.260998, [59]:0.005464
 [973]  dct:30.843750  a:30.843750  b:30.843750  c:30.843750   (0)    [14]:0.058695, [39]:0.027722, [59]:-0.081693
 [979]  dct:18.359375  a:18.359375  b:18.359375  c:18.375000   (0)    [14]:-0.070352, [39]:-0.173900, [59]:-0.119780
 [980]  dct:71.234375  a:72.343750  b:70.140625  c:70.015625   (3)    [14]:-0.519636, [39]:-0.530829, [59]:0.325539
 [981]  dct:93.296875  a:93.328125  b:91.875000  c:93.296875   (2)    [14]:-0.282927, [39]:-0.260622, [59]:0.072224
 [982]  dct:71.578125  a:71.937500  b:71.468750  c:71.281250   (3)    [14]:-0.264979, [39]:-0.215725, [59]:0.441371
 [983]  dct:73.546875  a:73.906250  b:74.843750  c:73.906250   (0)    [14]:0.463462, [39]:0.853728, [59]:0.632547
 [984]  dct:47.234375  a:47.234375  b:45.359375  c:41.328125   (3)    [14]:-0.155243, [39]:-0.300232, [59]:-0.727424
 [985]  dct:38.828125  a:39.046875  b:34.781250  c:38.828125   (2)    [14]:1.161699, [39]:-0.738143, [59]:-0.028925
 [986]  dct:51.750000  a:52.250000  b:51.750000  c:77.406250   (0)    [14]:-0.473443, [39]:0.215952, [59]:-1.371759
 [987]  dct:126.296875  a:126.296875  b:130.828125  c:149.234375   (0)    [14]:-0.170222, [39]:1.385284, [59]:-1.225026
 [988]  dct:60.187500  a:58.109375  b:58.609375  c:60.187500   (1)    [14]:-0.835544, [39]:-0.362393, [59]:-0.008630
 [989]  dct:155.171875  a:157.812500  b:175.656250  c:161.562500   (0)    [14]:1.239111, [39]:-2.871486, [59]:-0.732798
 [990]  dct:107.484375  a:109.453125  b:108.218750  c:110.437500   (0)    [14]:2.090274, [39]:0.654192, [59]:-0.454135
 [991]  dct:109.375000  a:108.812500  b:108.390625  c:108.984375   (2)    [14]:0.529312, [39]:-0.551879, [59]:0.457659
 [992]  dct:106.078125  a:105.750000  b:101.390625  c:106.078125   (2)    [14]:-0.738198, [39]:-2.983059, [59]:0.069019
 [1014]  dct:71.125000  a:71.531250  b:89.140625  c:69.390625   (3)    [14]:-0.354822, [39]:-3.368732, [59]:0.555287
 [1015]  dct:88.140625  a:88.343750  b:89.203125  c:88.140625   (0)    [14]:0.484760, [39]:-2.218331, [59]:0.123265
 [1016]  dct:84.875000  a:84.875000  b:74.156250  c:139.406250   (2)    [14]:0.232508, [39]:-2.140617, [59]:-1.958894
 [1017]  dct:79.906250  a:79.796875  b:97.687500  c:180.390625   (1)    [14]:0.921615, [39]:-3.355976, [59]:-2.269824
 [1018]  dct:114.953125  a:116.921875  b:113.046875  c:136.671875   (2)    [14]:1.612337, [39]:-2.913329, [59]:-1.415890
 [1019]  dct:118.437500  a:117.953125  b:112.750000  c:117.953125   (2)    [14]:-0.620726, [39]:-2.538463, [59]:-0.404039
 [1020]  dct:103.343750  a:101.937500  b:92.984375  c:98.671875   (2)    [14]:-0.615924, [39]:-1.908639, [59]:-0.335855
 [1021]  dct:122.875000  a:123.250000  b:132.515625  c:122.671875   (3)    [14]:0.529212, [39]:-2.873549, [59]:0.479643
 [1022]  dct:103.281250  a:108.296875  b:97.906250  c:115.640625   (2)    [14]:-2.136889, [39]:-0.936683, [59]:-0.865048
 [1023]  dct:50.750000  a:50.687500  b:46.828125  c:49.484375   (2)    [14]:1.131053, [39]:-1.438431, [59]:-0.169826
